	id	from	to	nameslabel
11462	MAR07216	heparan sulfate, precursor 9|ic	PAP|ic	NDST1 NDST4 NDST3 NDST2 
11463	MAR07216	heparan sulfate, precursor 9|ic	heparan sulfate, precursor 10|ic	NDST1 NDST4 NDST3 NDST2 
11464	MAR07216	PAPS|ic	acetate|ic	NDST1 NDST4 NDST3 NDST2 
11465	MAR07216	PAPS|ic	PAP|ic	NDST1 NDST4 NDST3 NDST2 
11466	MAR07216	PAPS|ic	heparan sulfate, precursor 10|ic	NDST1 NDST4 NDST3 NDST2 
11467	MAR07217	heparan sulfate, precursor 10|ic	heparan sulfate, precursor 11|ic	GLCE
11468	MAR07218	heparan sulfate, precursor 11|ic	heparan sulfate, precursor 12|ic	HS2ST1
11469	MAR07218	heparan sulfate, precursor 11|ic	PAP|ic	HS2ST1
11470	MAR07218	PAPS|ic	heparan sulfate, precursor 12|ic	HS2ST1
11471	MAR07218	PAPS|ic	PAP|ic	HS2ST1
11472	MAR07219	heparan sulfate, precursor 12|ic	heparan sulfate, precursor 13|ic	HS6ST1 HS6ST2 HS6ST3
11473	MAR07219	heparan sulfate, precursor 12|ic	PAP|ic	HS6ST1 HS6ST2 HS6ST3
11474	MAR07219	PAPS|ic	heparan sulfate, precursor 13|ic	HS6ST1 HS6ST2 HS6ST3
11475	MAR07219	PAPS|ic	PAP|ic	HS6ST1 HS6ST2 HS6ST3
11476	MAR07220	heparan sulfate, precursor 13|ic	PAP|ic	HS3ST1 HS3ST4 HS3ST5
11477	MAR07220	heparan sulfate, precursor 13|ic	heparan sulfate, precursor 14|ic	HS3ST1 HS3ST4 HS3ST5
11478	MAR07220	PAPS|ic	PAP|ic	HS3ST1 HS3ST4 HS3ST5
11479	MAR07220	PAPS|ic	heparan sulfate, precursor 14|ic	HS3ST1 HS3ST4 HS3ST5
11480	MAR07221	PAPS|ic	heparan sulfate, precursor 15|ic	HS3ST2 HS3ST4 HS3ST5
11481	MAR07221	PAPS|ic	PAP|ic	HS3ST2 HS3ST4 HS3ST5
11482	MAR07221	heparan sulfate, precursor 14|ic	heparan sulfate, precursor 15|ic	HS3ST2 HS3ST4 HS3ST5
11483	MAR07221	heparan sulfate, precursor 14|ic	PAP|ic	HS3ST2 HS3ST4 HS3ST5
11484	MAR07222	heparan sulfate, precursor 15|ic	PAP|ic	HS3ST1 HS3ST3B1 HS3ST3A1 HS3ST6 HS3ST4 HS3ST5
11485	MAR07222	heparan sulfate, precursor 15|ic	heparan sulfate proteoglycan|ic	HS3ST1 HS3ST3B1 HS3ST3A1 HS3ST6 HS3ST4 HS3ST5
11486	MAR07222	PAPS|ic	PAP|ic	HS3ST1 HS3ST3B1 HS3ST3A1 HS3ST6 HS3ST4 HS3ST5
11487	MAR07222	PAPS|ic	heparan sulfate proteoglycan|ic	HS3ST1 HS3ST3B1 HS3ST3A1 HS3ST6 HS3ST4 HS3ST5
11488	MAR07491	chondroitin sulfate precursor (GalNAc-GlcA-(Gal)2-Xyl-L-Ser (protein))|ic	PAP|ic	CHST12 CHST14 CHST11 CHST13
11489	MAR07491	chondroitin sulfate precursor (GalNAc-GlcA-(Gal)2-Xyl-L-Ser (protein))|ic	chondroitin sulfate A (GalNAc4S-GlcA), B (IdoA2S-GalNAc4S), and E (GalNAc4,6diS-GlcA), precursor 1|ic	CHST12 CHST14 CHST11 CHST13
11490	MAR07491	PAPS|ic	PAP|ic	CHST12 CHST14 CHST11 CHST13
11491	MAR07491	PAPS|ic	chondroitin sulfate A (GalNAc4S-GlcA), B (IdoA2S-GalNAc4S), and E (GalNAc4,6diS-GlcA), precursor 1|ic	CHST12 CHST14 CHST11 CHST13
11492	MAR07492	chondroitin sulfate A (GalNAc4S-GlcA), B (IdoA2S-GalNAc4S), and E (GalNAc4,6diS-GlcA), precursor 1|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 2|ic	CHST7
11493	MAR07492	chondroitin sulfate A (GalNAc4S-GlcA), B (IdoA2S-GalNAc4S), and E (GalNAc4,6diS-GlcA), precursor 1|ic	PAP|ic	CHST7
11494	MAR07492	PAPS|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 2|ic	CHST7
11495	MAR07492	PAPS|ic	PAP|ic	CHST7
11496	MAR07493	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 2|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 3|ic	CHPF2 CHPF CHSY1 CHSY3
11497	MAR07493	UDP-glucuronate|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 3|ic	CHPF2 CHPF CHSY1 CHSY3
11498	MAR07494	UDP-N-acetylglucosamine|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4|ic	CHPF CHSY1 CSGALNACT1 CSGALNACT2 CHSY3
11499	MAR07494	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 3|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4|ic	CHPF CHSY1 CSGALNACT1 CSGALNACT2 CHSY3
11500	MAR07495	UDP-glucuronate|ic	chondroitin sulfate A (GalNAc4S-GlcA) and B (IdoA2S-GalNAc4S), precursor 2|ic	CHPF2 CHPF CHSY1 CHSY3
11501	MAR07495	chondroitin sulfate A (GalNAc4S-GlcA), B (IdoA2S-GalNAc4S), and E (GalNAc4,6diS-GlcA), precursor 1|ic	chondroitin sulfate A (GalNAc4S-GlcA) and B (IdoA2S-GalNAc4S), precursor 2|ic	CHPF2 CHPF CHSY1 CHSY3
11502	MAR07496	UDP-N-acetylglucosamine|ic	chondroitin sulfate A (GalNAc4S-GlcA) and B (IdoA2S-GalNAc4S), precursor 3|ic	CHPF CHSY1 CSGALNACT1 CSGALNACT2 CHSY3
11503	MAR07496	chondroitin sulfate A (GalNAc4S-GlcA) and B (IdoA2S-GalNAc4S), precursor 2|ic	chondroitin sulfate A (GalNAc4S-GlcA) and B (IdoA2S-GalNAc4S), precursor 3|ic	CHPF CHSY1 CSGALNACT1 CSGALNACT2 CHSY3
11504	MAR07498	chondroitin sulfate A (GalNAc4S-GlcA) and B (IdoA2S-GalNAc4S), precursor 3|ic	PAP|ic	CHST12 CHST14 CHST11 CHST13
11505	MAR07498	chondroitin sulfate A (GalNAc4S-GlcA) and B (IdoA2S-GalNAc4S), precursor 3|ic	chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan|ic	CHST12 CHST14 CHST11 CHST13
11506	MAR07498	PAPS|ic	PAP|ic	CHST12 CHST14 CHST11 CHST13
11507	MAR07498	PAPS|ic	chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan|ic	CHST12 CHST14 CHST11 CHST13
11508	MAR07509	chondroitin sulfate B (IdoA2S-GalNAc4S), precursor 4|ic	PAP|ic	CHST12 CHST14 CHST11 CHST13
11509	MAR07509	chondroitin sulfate B (IdoA2S-GalNAc4S), precursor 4|ic	chondroitin sulfate B (IdoA2S-GalNAc4s), precursor 5|ic	CHST12 CHST14 CHST11 CHST13
11510	MAR07509	PAPS|ic	PAP|ic	CHST12 CHST14 CHST11 CHST13
11511	MAR07509	PAPS|ic	chondroitin sulfate B (IdoA2S-GalNAc4s), precursor 5|ic	CHST12 CHST14 CHST11 CHST13
11512	MAR07510	PAPS|ic	PAP|ic	DSE UST
11513	MAR07510	PAPS|ic	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan|ic	DSE UST
11514	MAR07510	chondroitin sulfate B (IdoA2S-GalNAc4s), precursor 5|ic	PAP|ic	DSE UST
11515	MAR07510	chondroitin sulfate B (IdoA2S-GalNAc4s), precursor 5|ic	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan|ic	DSE UST
11516	MAR07519	chondroitin sulfate precursor (GalNAc-GlcA-(Gal)2-Xyl-L-Ser (protein))|ic	chondroitin sulfate C (GalNAc6S-GlcA) and D (GlcNAc6S-GlcA2S), precursor 1|ic	CHST3 CHST7 CHST15
11517	MAR07519	chondroitin sulfate precursor (GalNAc-GlcA-(Gal)2-Xyl-L-Ser (protein))|ic	PAP|ic	CHST3 CHST7 CHST15
11518	MAR07519	PAPS|ic	chondroitin sulfate C (GalNAc6S-GlcA) and D (GlcNAc6S-GlcA2S), precursor 1|ic	CHST3 CHST7 CHST15
11519	MAR07519	PAPS|ic	PAP|ic	CHST3 CHST7 CHST15
11520	MAR07520	chondroitin sulfate C (GalNAc6S-GlcA) and D (GlcNAc6S-GlcA2S), precursor 1|ic	chondroitin sulfate C (GalNAc6S-GlcA), precursor 2|ic	CHPF2 CHPF CHSY1 CHSY3
11521	MAR07520	UDP-glucuronate|ic	chondroitin sulfate C (GalNAc6S-GlcA), precursor 2|ic	CHPF2 CHPF CHSY1 CHSY3
11522	MAR07521	UDP-N-acetylglucosamine|ic	chondroitin sulfate C (GalNAc6S-GlcA), precursor 3|ic	CHPF CHSY1 CSGALNACT1 CSGALNACT2 CHSY3
11523	MAR07521	chondroitin sulfate C (GalNAc6S-GlcA), precursor 2|ic	chondroitin sulfate C (GalNAc6S-GlcA), precursor 3|ic	CHPF CHSY1 CSGALNACT1 CSGALNACT2 CHSY3
11524	MAR07522	chondroitin sulfate C (GalNAc6S-GlcA), precursor 3|ic	PAP|ic	CHST3 CHST7 CHST15
11525	MAR07522	chondroitin sulfate C (GalNAc6S-GlcA), precursor 3|ic	chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan|ic	CHST3 CHST7 CHST15
11526	MAR07522	PAPS|ic	PAP|ic	CHST3 CHST7 CHST15
11527	MAR07522	PAPS|ic	chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan|ic	CHST3 CHST7 CHST15
11528	MAR07534	chondroitin sulfate C (GalNAc6S-GlcA) and D (GlcNAc6S-GlcA2S), precursor 1|ic	PAP|ic	UST
11529	MAR07534	chondroitin sulfate C (GalNAc6S-GlcA) and D (GlcNAc6S-GlcA2S), precursor 1|ic	chondroitin sulfate D (GlcNAc6S-GlcA2S) precursor 2|ic	UST
11530	MAR07534	PAPS|ic	PAP|ic	UST
11531	MAR07534	PAPS|ic	chondroitin sulfate D (GlcNAc6S-GlcA2S) precursor 2|ic	UST
11532	MAR07535	UDP-glucuronate|ic	chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 3|ic	CHPF2 CHPF CHSY1 CHSY3
11533	MAR07535	chondroitin sulfate D (GlcNAc6S-GlcA2S) precursor 2|ic	chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 3|ic	CHPF2 CHPF CHSY1 CHSY3
11534	MAR07536	UDP-N-acetylglucosamine|ic	chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 4|ic	CHPF CHSY1 CSGALNACT1 CSGALNACT2 CHSY3
11535	MAR07536	chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 3|ic	chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 4|ic	CHPF CHSY1 CSGALNACT1 CSGALNACT2 CHSY3
11536	MAR07537	chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 4|ic	chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 5|ic	CHST3 CHST7 CHST15
11537	MAR07537	chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 4|ic	PAP|ic	CHST3 CHST7 CHST15
11538	MAR07537	PAPS|ic	chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 5|ic	CHST3 CHST7 CHST15
11539	MAR07537	PAPS|ic	PAP|ic	CHST3 CHST7 CHST15
11540	MAR07538	chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 5|ic	PAP|ic	UST
11541	MAR07538	chondroitin sulfate D (GlcNAc6S-GlcA2S), precursor 5|ic	chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan|ic	UST
11542	MAR07538	PAPS|ic	PAP|ic	UST
11543	MAR07538	PAPS|ic	chondroitin sulfate D (GlcNAc6S-GlcA2S) proteoglycan|ic	UST
11544	MAR07551	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5a|ic	CHST12 CHST14 CHST11 CHST13
11545	MAR07551	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4|ic	PAP|ic	CHST12 CHST14 CHST11 CHST13
11546	MAR07551	PAPS|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5a|ic	CHST12 CHST14 CHST11 CHST13
11547	MAR07551	PAPS|ic	PAP|ic	CHST12 CHST14 CHST11 CHST13
11548	MAR07552	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4|ic	PAP|ic	CHST3 CHST7 CHST15
11549	MAR07552	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 4|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5b|ic	CHST3 CHST7 CHST15
11550	MAR07552	PAPS|ic	PAP|ic	CHST3 CHST7 CHST15
11551	MAR07552	PAPS|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5b|ic	CHST3 CHST7 CHST15
11552	MAR07553	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5a|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan|ic	CHST7
11553	MAR07553	chondroitin sulfate E (GalNAc4,6diS-GlcA), precursor 5a|ic	PAP|ic	CHST7
11554	MAR07553	PAPS|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA) proteoglycan|ic	CHST7
11555	MAR07553	PAPS|ic	PAP|ic	CHST7
11556	MAR07502	chondroitin sulfate A (GalNAc4S-GlcA), free chain|ic	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 1|ic	ARSB
11557	MAR07502	chondroitin sulfate A (GalNAc4S-GlcA), free chain|ic	sulfate|ic	ARSB
11558	MAR07503	chondroitin sulfate A (GalNAc4S-GlcA), free chain|ic	sulfate|ic	HEXB HYAL2 HYAL4 SPAM1 HYAL1 HEXD HYAL3 HEXA
11559	MAR07503	chondroitin sulfate A (GalNAc4S-GlcA), free chain|ic	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 2|ic	HEXB HYAL2 HYAL4 SPAM1 HYAL1 HEXD HYAL3 HEXA
11560	MAR07503	chondroitin sulfate A (GalNAc4S-GlcA), free chain|ic	N-acetylgalactosamine|ic	HEXB HYAL2 HYAL4 SPAM1 HYAL1 HEXD HYAL3 HEXA
11561	MAR07504	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 1|ic	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 2|ic	HEXB HEXD HEXA
11562	MAR07504	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 1|ic	N-acetylgalactosamine|ic	HEXB HEXD HEXA
11563	MAR07505	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 2|ic	glucuronate|ic	KL GUSB
11564	MAR07505	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 2|ic	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 3|ic	KL GUSB
11565	MAR07506	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 3|ic	sulfate|ic	ARSB
11566	MAR07506	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 3|ic	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 4|ic	ARSB
11567	MAR07507	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 4|ic	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 5|ic	HEXB HYAL2 HYAL4 SPAM1 HYAL1 HEXD HYAL3 HEXA
11568	MAR07507	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 4|ic	N-acetylgalactosamine|ic	HEXB HYAL2 HYAL4 SPAM1 HYAL1 HEXD HYAL3 HEXA
11569	MAR07514	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), free chain|ic	sulfate|ic	ARSB
11570	MAR07514	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), free chain|ic	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), degradation product 1|ic	ARSB
11571	MAR07515	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), free chain|ic	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), degradation product 2|ic	HEXB HYAL2 HYAL4 SPAM1 HYAL1 HEXD HYAL3 HEXA
11572	MAR07515	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), free chain|ic	sulfate|ic	HEXB HYAL2 HYAL4 SPAM1 HYAL1 HEXD HYAL3 HEXA
11573	MAR07515	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), free chain|ic	N-acetylgalactosamine|ic	HEXB HYAL2 HYAL4 SPAM1 HYAL1 HEXD HYAL3 HEXA
11574	MAR07516	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), degradation product 1|ic	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), degradation product 2|ic	HEXB HEXD HEXA
11575	MAR07516	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), degradation product 1|ic	N-acetylgalactosamine|ic	HEXB HEXD HEXA
11576	MAR07517	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), degradation product 2|ic	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), degradation product 3|ic	IDS
11577	MAR07517	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), degradation product 2|ic	sulfate|ic	IDS
11578	MAR07518	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), degradation product 3|ic	chondroitin sulfate A (GalNAc4S-GlcA), degradation product 3|ic	IDUA
11579	MAR07518	chondroitin sulfate B - dermatan sulfate (IdoA2S-GalNAc4S), degradation product 3|ic	L-iduronic acid|ic	IDUA
11580	MAR07526	chondroitin sulfate C (GalNAc6S-GlcA), free chain|ic	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 1|ic	CTSA GALNS GLB1 NEU1
11581	MAR07526	chondroitin sulfate C (GalNAc6S-GlcA), free chain|ic	sulfate|ic	CTSA GALNS GLB1 NEU1
11582	MAR07527	chondroitin sulfate C (GalNAc6S-GlcA), free chain|ic	sulfate|ic	HEXB HEXD HEXA
11583	MAR07527	chondroitin sulfate C (GalNAc6S-GlcA), free chain|ic	N-acetylgalactosamine|ic	HEXB HEXD HEXA
11584	MAR07527	chondroitin sulfate C (GalNAc6S-GlcA), free chain|ic	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 2|ic	HEXB HEXD HEXA
11585	MAR07528	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 1|ic	N-acetylgalactosamine|ic	HEXB HEXD HEXA
11586	MAR07528	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 1|ic	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 2|ic	HEXB HEXD HEXA
11587	MAR07529	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 2|ic	glucuronate|ic	KL GUSB
11588	MAR07529	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 2|ic	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 3|ic	KL GUSB
11589	MAR07530	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 3|ic	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 4|ic	CTSA GALNS GLB1 NEU1
11590	MAR07530	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 3|ic	sulfate|ic	CTSA GALNS GLB1 NEU1
11591	MAR07531	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 3|ic	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 5|ic	HEXB HEXD HEXA
11592	MAR07531	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 3|ic	sulfate|ic	HEXB HEXD HEXA
11593	MAR07531	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 3|ic	N-acetylgalactosamine|ic	HEXB HEXD HEXA
11594	MAR07532	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 4|ic	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 5|ic	HEXB HEXD HEXA
11595	MAR07532	chondroitin sulfate C (GalNAc6S-GlcA), degradation product 4|ic	N-acetylgalactosamine|ic	HEXB HEXD HEXA
11596	MAR07542	chondroitin sulfate D (GlcNAc6S-GlcA2S), free chain|ic	sulfate|ic	CTSA GALNS GLB1 NEU1
11597	MAR07542	chondroitin sulfate D (GlcNAc6S-GlcA2S), free chain|ic	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 1|ic	CTSA GALNS GLB1 NEU1
11598	MAR07543	chondroitin sulfate D (GlcNAc6S-GlcA2S), free chain|ic	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 2|ic	HEXB HEXD HEXA
11599	MAR07543	chondroitin sulfate D (GlcNAc6S-GlcA2S), free chain|ic	sulfate|ic	HEXB HEXD HEXA
11600	MAR07543	chondroitin sulfate D (GlcNAc6S-GlcA2S), free chain|ic	N-acetylgalactosamine|ic	HEXB HEXD HEXA
11601	MAR07544	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 1|ic	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 2|ic	HEXB HEXD HEXA
11602	MAR07544	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 1|ic	N-acetylgalactosamine|ic	HEXB HEXD HEXA
11603	MAR07546	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 3|ic	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 4|ic	KL GUSB
11604	MAR07546	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 3|ic	glucuronate|ic	KL GUSB
11605	MAR07547	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 4|ic	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 5|ic	CTSA GALNS GLB1 NEU1
11606	MAR07547	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 4|ic	sulfate|ic	CTSA GALNS GLB1 NEU1
11607	MAR07548	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 4|ic	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 6|ic	HEXB HEXD HEXA
11608	MAR07548	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 4|ic	sulfate|ic	HEXB HEXD HEXA
11609	MAR07548	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 4|ic	N-acetylgalactosamine|ic	HEXB HEXD HEXA
11610	MAR07549	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 5|ic	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 6|ic	HEXB HEXD HEXA
11611	MAR07549	chondroitin sulfate D (GlcNAc6S-GlcA2S), degradation product 5|ic	N-acetylgalactosamine|ic	HEXB HEXD HEXA
11612	MAR07558	chondroitin sulfate E (GalNAc4,6diS-GlcA), free chain|ic	sulfate|ic	ARSB
11613	MAR07558	chondroitin sulfate E (GalNAc4,6diS-GlcA), free chain|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 1|ic	ARSB
11614	MAR07559	chondroitin sulfate E (GalNAc4,6diS-GlcA), free chain|ic	sulfate|ic	HEXB HYAL2 HYAL4 SPAM1 HYAL1 HEXD HYAL3 HEXA
11615	MAR07559	chondroitin sulfate E (GalNAc4,6diS-GlcA), free chain|ic	N-acetylgalactosamine|ic	HEXB HYAL2 HYAL4 SPAM1 HYAL1 HEXD HYAL3 HEXA
11616	MAR07559	chondroitin sulfate E (GalNAc4,6diS-GlcA), free chain|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 3|ic	HEXB HYAL2 HYAL4 SPAM1 HYAL1 HEXD HYAL3 HEXA
11617	MAR07560	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 1|ic	sulfate|ic	CTSA GALNS GLB1 NEU1
11618	MAR07560	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 1|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 2|ic	CTSA GALNS GLB1 NEU1
11619	MAR07561	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 2|ic	N-acetylgalactosamine|ic	HEXB HEXD HEXA
11620	MAR07561	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 2|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 3|ic	HEXB HEXD HEXA
11621	MAR07562	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 3|ic	glucuronate|ic	KL GUSB
11622	MAR07562	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 3|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 4|ic	KL GUSB
11623	MAR07563	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 4|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 7|ic	HEXB HEXD HEXA
11624	MAR07563	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 4|ic	sulfate|ic	HEXB HEXD HEXA
11625	MAR07563	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 4|ic	N-acetylgalactosamine|ic	HEXB HEXD HEXA
11626	MAR07564	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 4|ic	sulfate|ic	ARSB
11627	MAR07564	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 4|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 5|ic	ARSB
11628	MAR07565	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 5|ic	sulfate|ic	CTSA HYAL2 HYAL4 SPAM1 HYAL1 GALNS GLB1 HYAL3
11629	MAR07565	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 5|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 6|ic	CTSA HYAL2 HYAL4 SPAM1 HYAL1 GALNS GLB1 HYAL3
11630	MAR07566	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 6|ic	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 7|ic	HEXB HEXD HEXA
11631	MAR07566	chondroitin sulfate E (GalNAc4,6diS-GlcA), degradation product 6|ic	N-acetylgalactosamine|ic	HEXB HEXD HEXA
11632	MAR07225	heparan sulfate proteoglycan|ic	[protein]-L-serine|ic	HPSE2 HPSE
11633	MAR07225	heparan sulfate proteoglycan|ic	heparan sulfate, free chain|ic	HPSE2 HPSE
11634	MAR07226	heparan sulfate, free chain|ic	sulfate|ic	GNS
11635	MAR07226	heparan sulfate, free chain|ic	heparan sulfate, degradation product 1|ic	GNS
11636	MAR07227	heparan sulfate, degradation product 1|ic	heparan sulfate, degradation product 2|ic	SGSH
11637	MAR07227	heparan sulfate, degradation product 1|ic	sulfate|ic	SGSH
11638	MAR07228	heparan sulfate, degradation product 2|ic	heparan sulfate, degradation product 3|ic	HGSNAT
11639	MAR07229	heparan sulfate, degradation product 3|ic	N-acetylglucosamine|ic	NAGLU
11640	MAR07229	heparan sulfate, degradation product 3|ic	heparan sulfate, degradation product 4|ic	NAGLU
11641	MAR07230	heparan sulfate, degradation product 4|ic	L-iduronic acid|ic	IDUA
11642	MAR07230	heparan sulfate, degradation product 4|ic	heparan sulfate, degradation product 5|ic	IDUA
11643	MAR07231	heparan sulfate, degradation product 5|ic	sulfate|ic	GNS
11644	MAR07231	heparan sulfate, degradation product 5|ic	heparan sulfate, degradation product 6|ic	GNS
11645	MAR07232	heparan sulfate, degradation product 6|ic	heparan sulfate, degradation product 7|ic	SGSH
11646	MAR07232	heparan sulfate, degradation product 6|ic	sulfate|ic	SGSH
11647	MAR07233	heparan sulfate, degradation product 7|ic	heparan sulfate, degradation product 8|ic	HGSNAT
